2022-11-10 05:26:11.143 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, configPath: /home/thuwu/IdeaProjects/demo1/target/classes/applicationContext.toml
2022-11-10 05:26:11.337 [http-bio-8080-exec-1] INFO  ConnectionManager() -  all connections, size: 2, list: [ConnectionInfo{host='127.0.0.1', port=20200}, ConnectionInfo{host='127.0.0.1', port=20201}]
2022-11-10 05:26:11.337 [http-bio-8080-exec-1] INFO  NetworkImp() - 
* TRACE INFORMATION:
----------------------------
====> STEP1: try to connect nodes with ecdsa context...

2022-11-10 05:26:11.338 [http-bio-8080-exec-1] INFO  NetworkImp() - ====> <==== STEP1-1: Load certificates for ecdsa context success..., start connManager with ECDSA sslContext
2022-11-10 05:26:11.373 [http-bio-8080-exec-1] INFO  ConnectionManager() -  build ECDSA ssl context with configured certificates 
2022-11-10 05:26:11.883 [http-bio-8080-exec-1] ERROR ConnectionManager() - connect to 127.0.0.1:20200 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20200
, cause: 拒绝连接: /127.0.0.1:20200
2022-11-10 05:26:11.885 [http-bio-8080-exec-1] ERROR ConnectionManager() - connect to 127.0.0.1:20201 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20201
, cause: 拒绝连接: /127.0.0.1:20201
2022-11-10 05:26:11.886 [http-bio-8080-exec-1] ERROR ConnectionManager() -  all connections have failed, [{"code":2, "msg":"connect to 127.0.0.1:20200 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20200
"}, {"code":2, "msg":"connect to 127.0.0.1:20201 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20201
"}] 
2022-11-10 05:26:11.886 [http-bio-8080-exec-1] WARN  NetworkImp() - <==== connect nodes failed, reason:
Failed to connect to all the nodes!
* connect to 127.0.0.1:20200 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20200

* connect to 127.0.0.1:20201 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20201


2022-11-10 05:26:13.918 [http-bio-8080-exec-1] INFO  ConnectionManager() - The netty has been stopped
2022-11-10 05:26:13.918 [http-bio-8080-exec-1] ERROR ChannelImp() - ====> init channel network error, org.fisco.bcos.sdk.network.NetworkException: 
* TRACE INFORMATION:
----------------------------
====> STEP1: try to connect nodes with ecdsa context...
<==== STEP1-1: Load certificates for ecdsa context success...
<==== connect nodes failed, reason:
Failed to connect to all the nodes!
* connect to 127.0.0.1:20200 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20200

* connect to 127.0.0.1:20201 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20201
2022-11-10 05:31:59.383 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:32:01.112 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:32:09.382 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:32:11.112 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:32:19.382 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:32:21.112 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:33:04.817 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, configPath: /home/thuwu/IdeaProjects/demo1/target/classes/applicationContext.toml
2022-11-10 05:33:04.947 [http-bio-8080-exec-1] INFO  ConnectionManager() -  all connections, size: 2, list: [ConnectionInfo{host='127.0.0.1', port=20200}, ConnectionInfo{host='127.0.0.1', port=20201}]
2022-11-10 05:33:04.947 [http-bio-8080-exec-1] INFO  NetworkImp() - 
* TRACE INFORMATION:
----------------------------
====> STEP1: try to connect nodes with ecdsa context...

2022-11-10 05:33:04.948 [http-bio-8080-exec-1] INFO  NetworkImp() - ====> <==== STEP1-1: Load certificates for ecdsa context success..., start connManager with ECDSA sslContext
2022-11-10 05:33:04.977 [http-bio-8080-exec-1] INFO  ConnectionManager() -  build ECDSA ssl context with configured certificates 
2022-11-10 05:33:05.546 [http-bio-8080-exec-1] INFO  ConnectionManager() -  ssl handshake success 127.0.0.1:20200
2022-11-10 05:33:05.546 [http-bio-8080-exec-1] INFO  ConnectionManager() -  ssl handshake success 127.0.0.1:20201
2022-11-10 05:33:05.548 [nioEventLoopGroup-2-1] INFO  ChannelHandler() -  handshake success, host: 127.0.0.1, port: 20200, ctx: 279337751
2022-11-10 05:33:05.548 [nioEventLoopGroup-2-2] INFO  ChannelHandler() -  handshake success, host: 127.0.0.1, port: 20201, ctx: 1275043776
2022-11-10 05:33:05.636 [nioEventLoopGroup-2-1] INFO  ChannelImp() -  node: ClientVersion{version='2.9.1', supportedVersion='2.9.1', chainId='1', buildTime='20220922 08:57:35', buildType='Linux/g++/Release', gitBranch='HEAD', gitCommitHash='83a87ad749475c0edcc6d5ce2dabd328a36d3bae'}, content: {"id":1,"jsonrpc":"2.0","result":{"Build Time":"20220922 08:57:35","Build Type":"Linux/g++/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.1","Git Branch":"HEAD","Git Commit Hash":"83a87ad749475c0edcc6d5ce2dabd328a36d3bae","Supported Version":"2.9.1"}}

2022-11-10 05:33:05.637 [nioEventLoopGroup-2-1] INFO  ChannelImp() -  support channel handshake node
2022-11-10 05:33:05.637 [nioEventLoopGroup-2-2] INFO  ChannelImp() -  node: ClientVersion{version='2.9.1', supportedVersion='2.9.1', chainId='1', buildTime='20220922 08:57:35', buildType='Linux/g++/Release', gitBranch='HEAD', gitCommitHash='83a87ad749475c0edcc6d5ce2dabd328a36d3bae'}, content: {"id":0,"jsonrpc":"2.0","result":{"Build Time":"20220922 08:57:35","Build Type":"Linux/g++/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.1","Git Branch":"HEAD","Git Commit Hash":"83a87ad749475c0edcc6d5ce2dabd328a36d3bae","Supported Version":"2.9.1"}}

2022-11-10 05:33:05.638 [nioEventLoopGroup-2-2] INFO  ChannelImp() -  support channel handshake node
2022-11-10 05:33:05.650 [nioEventLoopGroup-2-1] INFO  ChannelImp() -  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20200, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.1, EnumProtocol=VERSION_3]
2022-11-10 05:33:05.650 [nioEventLoopGroup-2-2] INFO  ChannelImp() -  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20201, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.1, EnumProtocol=VERSION_3]
2022-11-10 05:33:05.677 [http-bio-8080-exec-1] INFO  ChannelImp() -  Connect to  nodes: 127.0.0.1:20200, 127.0.0.1:20201, 
2022-11-10 05:33:05.678 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, start channel success, cryptoType: 0
2022-11-10 05:33:05.681 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, start channel succ, channelProcessorThreadSize: 8, receiptProcessorThreadSize: 8
2022-11-10 05:33:05.694 [http-bio-8080-exec-1] INFO  GroupManagerServiceImpl() - registerBlockNumberNotifyHandler
2022-11-10 05:33:05.694 [http-bio-8080-exec-1] INFO  GroupManagerServiceImpl() - registerTransactionNotifyHandler
2022-11-10 05:33:05.715 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, create groupManagerService success
2022-11-10 05:33:06.130 [http-bio-8080-exec-1] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 05:33:06.134 [http-bio-8080-exec-1] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 05:33:06.134 [http-bio-8080-exec-1] INFO  AmopImp() - amop module started
2022-11-10 05:33:06.135 [http-bio-8080-exec-1] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 05:33:06.135 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, create Amop success
2022-11-10 05:33:06.156 [http-bio-8080-exec-1] INFO  Client() - build client success for group 1, crypto type 0
2022-11-10 05:33:06.157 [http-bio-8080-exec-1] INFO  BcosSDK() - create client for group 1 success
2022-11-10 05:33:06.175 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:33:08.684 [http-bio-8080-exec-2] INFO  BcosSDK() - create BcosSDK, configPath: /home/thuwu/IdeaProjects/demo1/target/classes/applicationContext.toml
2022-11-10 05:33:08.685 [http-bio-8080-exec-2] INFO  ConnectionManager() -  all connections, size: 2, list: [ConnectionInfo{host='127.0.0.1', port=20200}, ConnectionInfo{host='127.0.0.1', port=20201}]
2022-11-10 05:33:08.685 [http-bio-8080-exec-2] INFO  NetworkImp() - 
* TRACE INFORMATION:
----------------------------
====> STEP1: try to connect nodes with ecdsa context...

2022-11-10 05:33:08.685 [http-bio-8080-exec-2] INFO  NetworkImp() - ====> <==== STEP1-1: Load certificates for ecdsa context success..., start connManager with ECDSA sslContext
2022-11-10 05:33:08.686 [http-bio-8080-exec-2] INFO  ConnectionManager() -  build ECDSA ssl context with configured certificates 
2022-11-10 05:33:08.796 [nioEventLoopGroup-3-2] INFO  ChannelHandler() -  handshake success, host: 127.0.0.1, port: 20201, ctx: 698398096
2022-11-10 05:33:08.796 [http-bio-8080-exec-2] INFO  ConnectionManager() -  ssl handshake success 127.0.0.1:20200
2022-11-10 05:33:08.796 [nioEventLoopGroup-3-1] INFO  ChannelHandler() -  handshake success, host: 127.0.0.1, port: 20200, ctx: 1451924483
2022-11-10 05:33:08.797 [http-bio-8080-exec-2] INFO  ConnectionManager() -  ssl handshake success 127.0.0.1:20201
2022-11-10 05:33:08.798 [nioEventLoopGroup-3-2] INFO  ChannelImp() -  node: ClientVersion{version='2.9.1', supportedVersion='2.9.1', chainId='1', buildTime='20220922 08:57:35', buildType='Linux/g++/Release', gitBranch='HEAD', gitCommitHash='83a87ad749475c0edcc6d5ce2dabd328a36d3bae'}, content: {"id":2,"jsonrpc":"2.0","result":{"Build Time":"20220922 08:57:35","Build Type":"Linux/g++/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.1","Git Branch":"HEAD","Git Commit Hash":"83a87ad749475c0edcc6d5ce2dabd328a36d3bae","Supported Version":"2.9.1"}}

2022-11-10 05:33:08.798 [nioEventLoopGroup-3-2] INFO  ChannelImp() -  support channel handshake node
2022-11-10 05:33:08.798 [nioEventLoopGroup-3-1] INFO  ChannelImp() -  node: ClientVersion{version='2.9.1', supportedVersion='2.9.1', chainId='1', buildTime='20220922 08:57:35', buildType='Linux/g++/Release', gitBranch='HEAD', gitCommitHash='83a87ad749475c0edcc6d5ce2dabd328a36d3bae'}, content: {"id":3,"jsonrpc":"2.0","result":{"Build Time":"20220922 08:57:35","Build Type":"Linux/g++/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.1","Git Branch":"HEAD","Git Commit Hash":"83a87ad749475c0edcc6d5ce2dabd328a36d3bae","Supported Version":"2.9.1"}}

2022-11-10 05:33:08.798 [nioEventLoopGroup-3-1] INFO  ChannelImp() -  support channel handshake node
2022-11-10 05:33:08.799 [nioEventLoopGroup-3-2] INFO  ChannelImp() -  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20201, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.1, EnumProtocol=VERSION_3]
2022-11-10 05:33:08.799 [nioEventLoopGroup-3-1] INFO  ChannelImp() -  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20200, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.1, EnumProtocol=VERSION_3]
2022-11-10 05:33:08.827 [http-bio-8080-exec-2] INFO  ChannelImp() -  Connect to  nodes: 127.0.0.1:20200, 127.0.0.1:20201, 
2022-11-10 05:33:08.828 [http-bio-8080-exec-2] INFO  BcosSDK() - create BcosSDK, start channel success, cryptoType: 0
2022-11-10 05:33:08.828 [http-bio-8080-exec-2] INFO  BcosSDK() - create BcosSDK, start channel succ, channelProcessorThreadSize: 8, receiptProcessorThreadSize: 8
2022-11-10 05:33:08.829 [http-bio-8080-exec-2] INFO  GroupManagerServiceImpl() - registerBlockNumberNotifyHandler
2022-11-10 05:33:08.830 [http-bio-8080-exec-2] INFO  GroupManagerServiceImpl() - registerTransactionNotifyHandler
2022-11-10 05:33:08.838 [http-bio-8080-exec-2] INFO  BcosSDK() - create BcosSDK, create groupManagerService success
2022-11-10 05:33:08.896 [http-bio-8080-exec-2] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 05:33:08.897 [http-bio-8080-exec-2] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 05:33:08.898 [http-bio-8080-exec-2] INFO  AmopImp() - amop module started
2022-11-10 05:33:08.898 [http-bio-8080-exec-2] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 05:33:08.899 [http-bio-8080-exec-2] INFO  BcosSDK() - create BcosSDK, create Amop success
2022-11-10 05:33:08.918 [http-bio-8080-exec-2] INFO  Client() - build client success for group 1, crypto type 0
2022-11-10 05:33:08.918 [http-bio-8080-exec-2] INFO  BcosSDK() - create client for group 1 success
2022-11-10 05:33:08.924 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:33:16.176 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:33:18.924 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:33:26.175 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:33:28.925 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:33:36.176 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:33:38.925 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:33:46.175 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:33:48.925 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:33:56.175 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:33:58.925 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:34:06.175 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:34:08.924 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:34:16.175 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:34:18.925 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:34:26.176 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:34:28.925 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:34:36.176 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:34:38.925 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:34:46.176 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:34:48.925 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:34:56.176 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:34:58.924 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:35:06.176 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:35:08.925 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:35:16.176 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:35:18.925 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:35:26.176 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:35:28.924 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:35:36.176 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:35:38.925 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:35:46.175 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:35:48.925 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:35:56.176 [pool-9-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 05:35:58.924 [pool-17-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:01:34.564 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, configPath: /home/thuwu/IdeaProjects/demo1/target/classes/applicationContext.toml
2022-11-10 06:01:34.697 [http-bio-8080-exec-1] INFO  ConnectionManager() -  all connections, size: 2, list: [ConnectionInfo{host='127.0.0.1', port=20200}, ConnectionInfo{host='127.0.0.1', port=20201}]
2022-11-10 06:01:34.698 [http-bio-8080-exec-1] INFO  NetworkImp() - 
* TRACE INFORMATION:
----------------------------
====> STEP1: try to connect nodes with ecdsa context...

2022-11-10 06:01:34.698 [http-bio-8080-exec-1] INFO  NetworkImp() - ====> <==== STEP1-1: Load certificates for ecdsa context success..., start connManager with ECDSA sslContext
2022-11-10 06:01:34.733 [http-bio-8080-exec-1] INFO  ConnectionManager() -  build ECDSA ssl context with configured certificates 
2022-11-10 06:01:35.191 [http-bio-8080-exec-1] ERROR ConnectionManager() - connect to 127.0.0.1:20200 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20200
, cause: 拒绝连接: /127.0.0.1:20200
2022-11-10 06:01:35.192 [http-bio-8080-exec-1] ERROR ConnectionManager() - connect to 127.0.0.1:20201 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20201
, cause: 拒绝连接: /127.0.0.1:20201
2022-11-10 06:01:35.192 [http-bio-8080-exec-1] ERROR ConnectionManager() -  all connections have failed, [{"code":2, "msg":"connect to 127.0.0.1:20200 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20200
"}, {"code":2, "msg":"connect to 127.0.0.1:20201 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20201
"}] 
2022-11-10 06:01:35.192 [http-bio-8080-exec-1] WARN  NetworkImp() - <==== connect nodes failed, reason:
Failed to connect to all the nodes!
* connect to 127.0.0.1:20200 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20200

* connect to 127.0.0.1:20201 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20201


2022-11-10 06:01:37.215 [http-bio-8080-exec-1] INFO  ConnectionManager() - The netty has been stopped
2022-11-10 06:01:37.215 [http-bio-8080-exec-1] ERROR ChannelImp() - ====> init channel network error, org.fisco.bcos.sdk.network.NetworkException: 
* TRACE INFORMATION:
----------------------------
====> STEP1: try to connect nodes with ecdsa context...
<==== STEP1-1: Load certificates for ecdsa context success...
<==== connect nodes failed, reason:
Failed to connect to all the nodes!
* connect to 127.0.0.1:20200 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20200

* connect to 127.0.0.1:20201 failed! Please make sure the nodes have been started, and the network between the SDK and the nodes are connected normally.reason: 拒绝连接: /127.0.0.1:20201


 
2022-11-10 06:01:37.215 [http-bio-8080-exec-1] WARN  ChannelImp() - The channel has already been stopped!
2022-11-10 06:02:02.405 [http-bio-8080-exec-2] INFO  BcosSDK() - create BcosSDK, configPath: /home/thuwu/IdeaProjects/demo1/target/classes/applicationContext.toml
2022-11-10 06:02:02.406 [http-bio-8080-exec-2] INFO  ConnectionManager() -  all connections, size: 2, list: [ConnectionInfo{host='127.0.0.1', port=20200}, ConnectionInfo{host='127.0.0.1', port=20201}]
2022-11-10 06:02:02.406 [http-bio-8080-exec-2] INFO  NetworkImp() - 
* TRACE INFORMATION:
----------------------------
====> STEP1: try to connect nodes with ecdsa context...

2022-11-10 06:02:02.407 [http-bio-8080-exec-2] INFO  NetworkImp() - ====> <==== STEP1-1: Load certificates for ecdsa context success..., start connManager with ECDSA sslContext
2022-11-10 06:02:02.408 [http-bio-8080-exec-2] INFO  ConnectionManager() -  build ECDSA ssl context with configured certificates 
2022-11-10 06:02:02.640 [http-bio-8080-exec-2] INFO  ConnectionManager() -  ssl handshake success 127.0.0.1:20200
2022-11-10 06:02:02.640 [http-bio-8080-exec-2] INFO  ConnectionManager() -  ssl handshake success 127.0.0.1:20201
2022-11-10 06:02:02.640 [nioEventLoopGroup-3-2] INFO  ChannelHandler() -  handshake success, host: 127.0.0.1, port: 20201, ctx: 594580270
2022-11-10 06:02:02.640 [nioEventLoopGroup-3-1] INFO  ChannelHandler() -  handshake success, host: 127.0.0.1, port: 20200, ctx: 20549326
2022-11-10 06:02:02.730 [nioEventLoopGroup-3-1] INFO  ChannelImp() -  node: ClientVersion{version='2.9.1', supportedVersion='2.9.1', chainId='1', buildTime='20220922 08:57:35', buildType='Linux/g++/Release', gitBranch='HEAD', gitCommitHash='83a87ad749475c0edcc6d5ce2dabd328a36d3bae'}, content: {"id":0,"jsonrpc":"2.0","result":{"Build Time":"20220922 08:57:35","Build Type":"Linux/g++/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.1","Git Branch":"HEAD","Git Commit Hash":"83a87ad749475c0edcc6d5ce2dabd328a36d3bae","Supported Version":"2.9.1"}}

2022-11-10 06:02:02.730 [nioEventLoopGroup-3-2] INFO  ChannelImp() -  node: ClientVersion{version='2.9.1', supportedVersion='2.9.1', chainId='1', buildTime='20220922 08:57:35', buildType='Linux/g++/Release', gitBranch='HEAD', gitCommitHash='83a87ad749475c0edcc6d5ce2dabd328a36d3bae'}, content: {"id":1,"jsonrpc":"2.0","result":{"Build Time":"20220922 08:57:35","Build Type":"Linux/g++/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.1","Git Branch":"HEAD","Git Commit Hash":"83a87ad749475c0edcc6d5ce2dabd328a36d3bae","Supported Version":"2.9.1"}}

2022-11-10 06:02:02.731 [nioEventLoopGroup-3-2] INFO  ChannelImp() -  support channel handshake node
2022-11-10 06:02:02.731 [nioEventLoopGroup-3-1] INFO  ChannelImp() -  support channel handshake node
2022-11-10 06:02:02.735 [nioEventLoopGroup-3-1] INFO  ChannelImp() -  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20200, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.1, EnumProtocol=VERSION_3]
2022-11-10 06:02:02.735 [nioEventLoopGroup-3-2] INFO  ChannelImp() -  channel protocol handshake success, set socket channel protocol, host: 127.0.0.1:20201, channel protocol: ChannelProtocol [protocol=3, nodeVersion=2.9.1, EnumProtocol=VERSION_3]
2022-11-10 06:02:02.738 [http-bio-8080-exec-2] INFO  ChannelImp() -  Connect to  nodes: 127.0.0.1:20201, 
2022-11-10 06:02:02.744 [http-bio-8080-exec-2] INFO  BcosSDK() - create BcosSDK, start channel success, cryptoType: 0
2022-11-10 06:02:02.747 [http-bio-8080-exec-2] INFO  BcosSDK() - create BcosSDK, start channel succ, channelProcessorThreadSize: 8, receiptProcessorThreadSize: 8
2022-11-10 06:02:02.764 [http-bio-8080-exec-2] INFO  GroupManagerServiceImpl() - registerBlockNumberNotifyHandler
2022-11-10 06:02:02.764 [http-bio-8080-exec-2] INFO  GroupManagerServiceImpl() - registerTransactionNotifyHandler
2022-11-10 06:02:02.789 [http-bio-8080-exec-2] INFO  BcosSDK() - create BcosSDK, create groupManagerService success
2022-11-10 06:02:03.319 [http-bio-8080-exec-2] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 06:02:03.324 [http-bio-8080-exec-2] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 06:02:03.324 [http-bio-8080-exec-2] INFO  AmopImp() - amop module started
2022-11-10 06:02:03.325 [http-bio-8080-exec-2] INFO  AmopImp() - update subscribe inform 2 peers
2022-11-10 06:02:03.326 [http-bio-8080-exec-2] INFO  BcosSDK() - create BcosSDK, create Amop success
2022-11-10 06:02:03.349 [http-bio-8080-exec-2] INFO  Client() - build client success for group 1, crypto type 0
2022-11-10 06:02:03.349 [http-bio-8080-exec-2] INFO  BcosSDK() - create client for group 1 success
2022-11-10 06:02:03.372 [pool-12-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:02:13.372 [pool-12-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:02:23.371 [pool-12-thread-1] INFO  EventSubscribeImp() - Resend waiting filters, size: 0
2022-11-10 06:02:40.929 [http-bio-8080-exec-1] INFO  BcosSDK() - create BcosSDK, configPath: /home/thuwu/IdeaProjects/demo1/target/classes/applicationContext.toml
2022-11-10 06:02:41.040 [http-bio-8080-exec-1] INFO  ConnectionManager() -  all connections, size: 2, list: [ConnectionInfo{host='127.0.0.1', port=20200}, ConnectionInfo{host='127.0.0.1', port=20201}]
2022-11-10 06:02:41.041 [http-bio-8080-exec-1] INFO  NetworkImp() - 
* TRACE INFORMATION:
----------------------------
====> STEP1: try to connect nodes with ecdsa context...

2022-11-10 06:02:41.042 [http-bio-8080-exec-1] INFO  NetworkImp() - ====> <==== STEP1-1: Load certificates for ecdsa context success..., start connManager with ECDSA sslContext
2022-11-10 06:02:41.067 [http-bio-8080-exec-1] INFO  ConnectionManager() -  build ECDSA ssl context with configured certificates 
2022-11-10 06:02:41.451 [http-bio-8080-exec-1] INFO  ConnectionManager() -  ssl handshake success 127.0.0.1:20200
2022-11-10 06:02:41.452 [http-bio-8080-exec-1] INFO  ConnectionManager() -  ssl handshake success 127.0.0.1:20201
2022-11-10 06:02:41.453 [nioEventLoopGroup-2-1] INFO  ChannelHandler() -  handshake success, host: 127.0.0.1, port: 20200, ctx: 580588689
2022-11-10 06:02:41.453 [nioEventLoopGroup-2-2] INFO  ChannelHandler() -  handshake success, host: 127.0.0.1, port: 20201, ctx: 2063785986
2022-11-10 06:02:41.523 [nioEventLoopGroup-2-1] INFO  ChannelImp() -  node: ClientVersion{version='2.9.1', supportedVersion='2.9.1', chainId='1', buildTime='20220922 08:57:35', buildType='Linux/g++/Release', gitBranch='HEAD', gitCommitHash='83a87ad749475c0edcc6d5ce2dabd328a36d3bae'}, content: {"id":0,"jsonrpc":"2.0","result":{"Build Time":"20220922 08:57:35","Build Type":"Linux/g++/Release","Chain Id":"1","FISCO-BCOS Version":"2.9.1","Git Branch":"HEAD","Git Commit Hash":"83a87ad749475c0edcc6d5ce2dabd328a36d3bae","Supported Version":"2.9.1"}}

